ex_dividend_date,declaration_date,record_date,payment_date,amount
2022-02-01,2022-01-31,2022-02-02,2022-02-07,0.023298
2021-12-16,2021-12-15,2021-12-17,2021-12-22,0.018063
2021-12-01,2021-11-30,2021-12-02,2021-12-07,0.049913
2021-11-01,2021-10-29,2021-11-02,2021-11-05,0.010985
2021-10-01,2021-09-30,2021-10-04,2021-10-07,0.010678
2021-09-01,2021-08-31,2021-09-02,2021-09-08,0.012808
2021-08-02,2021-07-30,2021-08-03,2021-08-06,0.012446
2021-07-01,2020-12-03,2021-07-02,2021-07-08,0.013189
2021-06-01,2020-12-03,2021-06-02,2021-06-07,0.012074
2021-05-03,2020-12-03,2021-05-04,2021-05-07,0.012243
2021-04-01,2020-12-03,2021-04-05,2021-04-08,0.019313
2021-03-01,2020-12-03,2021-03-02,2021-03-05,0.022035
2021-02-01,2020-12-03,2021-02-02,2021-02-05,0.030107
2020-12-17,2019-12-10,2020-12-18,2020-12-23,0.03197
2020-12-01,2019-12-10,2020-12-02,2020-12-07,0.032872
2020-11-02,2019-12-10,2020-11-03,2020-11-06,0.038605
2020-10-01,2019-12-10,2020-10-02,2020-10-07,0.040048
2020-09-01,2019-12-10,2020-09-02,2020-09-08,0.049132
2020-08-03,2019-12-10,2020-08-04,2020-08-07,0.050443
2020-07-01,2019-12-10,2020-07-02,2020-07-08,0.060636
2020-06-01,2019-12-10,2020-06-02,2020-06-05,0.07006
2020-05-01,2019-12-10,2020-05-04,2020-05-07,0.072362
2020-04-01,2019-12-10,2020-04-02,2020-04-07,0.106006
2020-03-02,2019-12-10,2020-03-03,2020-03-06,0.124966
2020-02-03,2019-12-10,2020-02-04,2020-02-07,0.134865
2019-12-19,,,,0.136532
2019-12-02,,,,0.134135
2019-11-01,,,,0.139555
2019-10-01,,,,0.135
2019-09-03,,,,0.146225
2019-08-01,,,,0.150023
2019-07-01,,,,0.155947
2019-06-03,,,,0.168676
2019-05-01,,,,0.156364
2019-04-01,,,,0.163781
2019-03-01,,,,0.15434
2019-02-01,,,,0.152213
2018-12-18,,,,0.118755
2018-12-03,,,,0.142305
2018-11-01,,,,0.145529
2018-10-01,,,,0.136928
2018-09-04,,,,0.13121
2018-08-01,,,,0.138093
2018-07-02,,,,0.129876
2018-06-01,,,,0.126
2018-05-01,,,,0.103104
2018-04-02,,,,0.094432
2018-03-01,,,,0.086349
2018-02-01,,,,0.086192
2017-12-21,,,,0.094086
2017-12-01,,,,0.078527
2017-11-01,,,,0.078435
2017-10-02,,,,0.072561
2017-09-01,,,,0.072044
2017-08-01,,,,0.070877
2017-07-03,,,,0.066944
2017-06-01,,,,0.063585
2017-05-01,,,,0.061868
2017-04-03,,,,0.058486
2017-03-01,,,,0.053507
2017-02-01,,,,0.050988
2016-12-22,,,,0.060534
2016-12-01,,,,0.049555
2016-11-01,,,,0.050604
2016-10-03,,,,0.048694
2016-09-01,,,,0.050066
2016-08-01,,,,0.051087
2016-07-01,,,,0.050375
2016-06-01,,,,0.050553
2016-05-02,,,,0.049039
2016-04-01,,,,0.050611
2016-03-01,,,,0.046779
2016-02-01,,,,0.045147
2015-12-24,,,,0.043144
2015-12-01,,,,0.041125
2015-11-02,,,,0.041148
2015-10-01,,,,0.039844
2015-09-01,,,,0.03979
2015-08-03,,,,0.038045
2015-07-01,,,,0.037658
2015-06-01,,,,0.036809
2015-05-01,,,,0.03526
2015-04-01,,,,0.036685
2015-03-02,,,,0.031035
2015-02-02,,,,0.033004
2014-12-24,,,,0.033055
2014-12-01,,,,0.02904
2014-11-03,,,,0.028502
2014-10-01,,,,0.030295
2014-09-02,,,,0.028099
2014-08-01,,,,0.026864
2014-07-01,,,,0.024824
2014-06-02,,,,0.022598
2014-05-01,,,,0.021025
2014-04-01,,,,0.021201
2014-03-03,,,,0.018352
2014-02-03,,,,0.022871
2013-12-26,,,,0.020777
2013-12-02,,,,0.019049
2013-11-01,,,,0.019065
2013-10-01,,,,0.018461
2013-09-03,,,,0.017554
2013-08-01,,,,0.01844
2013-07-01,,,,0.017236
2013-06-03,,,,0.01706
2013-05-01,,,,0.016673
2013-04-01,,,,0.017971
2013-03-01,,,,0.018402
2013-02-01,,,,0.020661
2012-12-26,,,,0.020839
2012-12-03,,,,0.0201
2012-11-01,,,,0.022259
2012-10-01,,,,0.021782
2012-09-04,,,,0.023542
2012-08-01,,,,0.025944
2012-07-02,,,,0.026129
2012-06-01,,,,0.027865
2012-05-01,,,,0.027651
2012-04-02,,,,0.030284
2012-03-01,,,,0.03524
2012-02-01,,,,0.031255
2011-12-27,,,,0.038639
2011-12-01,,,,0.044837
2011-11-01,,,,0.048074
2011-10-03,,,,0.04879
2011-09-01,,,,0.054459
2011-08-01,,,,0.060922
2011-07-01,,,,0.061399
2011-06-01,,,,0.066053
2011-05-02,,,,0.066161
2011-04-01,,,,0.067274
2011-03-01,,,,0.060757
2011-02-01,,,,0.067633
2010-12-28,,,,0.067589
2010-12-01,,,,0.064212
2010-11-01,,,,0.066788
2010-10-01,,,,0.065428
2010-09-01,,,,0.06967
2010-08-02,,,,0.070521
2010-07-01,,,,0.072674
2010-06-01,,,,0.070542
2010-05-03,,,,0.078418
2010-04-01,,,,0.079567
2010-03-01,,,,0.074696
2010-02-01,,,,0.084089
2009-12-29,,,,0.085039
2009-12-01,,,,0.580181
2009-11-02,,,,0.190131
2009-10-01,,,,0.104049
2009-09-01,,,,0.107598
2009-08-03,,,,0.111732
2009-07-01,,,,0.112168
2009-06-01,,,,0.13082
2009-05-01,,,,0.1668
2009-04-01,,,,0.141173
2009-03-02,,,,0.1293
2009-02-03,,,,0.0
2009-02-02,,,,0.1375
2008-12-29,,,,0.336232
2008-12-01,,,,0.279196
2008-11-03,,,,0.327
2008-10-01,,,,0.28
2008-09-02,,,,0.235213
2008-08-01,,,,0.265568
2008-07-01,,,,0.218693
2008-06-02,,,,0.222727
2008-05-01,,,,0.16151
2008-04-03,,,,0.0
2008-04-01,,,,0.175901
2008-03-03,,,,0.162951
2008-02-01,,,,0.22126
2007-12-27,,,,0.279439
2007-12-03,,,,0.276018
2007-11-01,,,,0.30292
2007-10-01,,,,0.297211
2007-09-04,,,,0.305825
2007-08-01,,,,0.301976
2007-07-02,,,,0.30245
2007-06-01,,,,0.288699
2007-05-01,,,,0.286101
2007-04-02,,,,0.294876
2007-03-01,,,,0.271375
2007-02-01,,,,0.30031
2006-12-27,,,,0.245685
2006-12-01,,,,0.286679
2006-11-01,,,,0.297099
2006-10-02,,,,0.294347
2006-09-01,,,,0.291032
2006-08-01,,,,0.289059
2006-07-03,,,,0.277629
2006-06-01,,,,0.267869
2006-05-01,,,,0.262708
2006-04-03,,,,0.265848
2006-03-01,,,,0.279152
2006-02-01,,,,0.246626
2005-12-28,,,,0.249477
2005-12-01,,,,0.23086
2005-11-01,,,,0.232102
2005-10-03,,,,0.234
2005-09-01,,,,0.2283
2005-08-01,,,,0.1813
2005-07-01,,,,0.1864
2005-06-01,,,,0.1896
2005-05-02,,,,0.19
2005-04-01,,,,0.19
2005-03-01,,,,0.163
2005-02-01,,,,0.1707
2004-12-31,,,,0.1539
2004-12-01,,,,0.145
2004-11-01,,,,0.1378
2004-10-01,,,,0.1321
2004-09-01,,,,0.1315
2004-08-02,,,,0.143
2004-07-01,,,,0.1474
2004-06-01,,,,0.1235
2004-05-03,,,,0.116
2004-04-01,,,,0.1199
2004-03-01,,,,0.1133
2004-02-02,,,,0.1191
2003-12-31,,,,0.1161
2003-12-01,,,,0.1083
2003-11-03,,,,0.1106
2003-10-01,,,,0.0927
2003-09-02,,,,0.1034
2003-08-01,,,,0.102
2003-07-01,,,,0.102
2003-06-02,,,,0.1072
2003-05-01,,,,0.1303
2003-04-01,,,,0.1125
2003-03-03,,,,0.1074
2003-02-03,,,,0.1217
2002-12-31,,,,0.1391
2002-12-02,,,,0.1205
2002-11-01,,,,0.1329
2002-10-01,,,,0.1198
2002-09-03,,,,0.1326
