ex_dividend_date,declaration_date,record_date,payment_date,amount
2023-03-01,2022-11-25,2023-03-02,2023-03-07,0.040487
2023-02-01,2022-11-25,2023-02-02,2023-02-07,0.043889
2022-12-15,2021-12-10,2022-12-16,2022-12-21,0.037413
2022-12-01,2021-12-10,2022-12-02,2022-12-07,0.046657
2022-11-01,2021-12-10,2022-11-02,2022-11-07,0.049996
2022-10-03,2021-12-10,2022-10-04,2022-10-07,0.038678
2022-09-01,2021-12-10,2022-09-02,2022-09-08,0.035638
2022-08-01,2021-12-10,2022-08-02,2022-08-05,0.037317
2022-07-01,2021-12-10,2022-07-05,2022-07-08,0.030976
2022-06-01,2021-12-10,2022-06-02,2022-06-07,0.026903
2022-05-02,2021-12-10,2022-05-03,2022-05-06,0.025882
2022-04-01,2021-12-10,2022-04-04,2022-04-07,0.02619
2022-03-01,2021-12-10,2022-03-02,2022-03-07,0.022269
2022-02-01,2021-12-10,2022-02-02,2022-02-07,0.023493
2021-12-16,2020-12-29,2021-12-17,2021-12-22,0.023671
2021-12-01,2020-12-03,2021-12-02,2021-12-07,0.021845
2021-11-01,2020-12-03,2021-11-02,2021-11-05,0.021028
2021-10-01,2020-12-03,2021-10-04,2021-10-07,0.020984
2021-09-01,2020-12-03,2021-09-02,2021-09-08,0.022729
2021-08-02,2020-12-03,2021-08-03,2021-08-06,0.022803
2021-07-01,2020-12-03,2021-07-02,2021-07-08,0.021311
2021-06-01,2020-12-03,2021-06-02,2021-06-07,0.021709
2021-05-03,2020-12-03,2021-05-04,2021-05-07,0.020297
2021-04-01,2020-12-03,2021-04-05,2021-04-08,0.019248
2021-03-01,2020-12-03,2021-03-02,2021-03-05,0.018629
2021-02-01,2020-12-03,2021-02-02,2021-02-05,0.020603
2020-12-17,2019-12-11,2020-12-18,2020-12-23,0.021468
2020-12-01,2019-12-11,2020-12-02,2020-12-07,0.262164
2020-11-02,2019-12-11,2020-11-03,2020-11-06,0.022053
2020-10-01,2019-12-11,2020-10-02,2020-10-07,0.022996
2020-09-01,2019-12-11,2020-09-02,2020-09-08,0.025524
2020-08-03,2019-12-11,2020-08-04,2020-08-07,0.027119
2020-07-01,2019-12-11,2020-07-02,2020-07-08,0.028605
2020-06-01,2019-12-11,2020-06-02,2020-06-05,0.032072
2020-05-01,2019-12-11,2020-05-04,2020-05-07,0.033326
2020-04-01,2019-12-11,2020-04-02,2020-04-07,0.037366
2020-03-02,2019-12-11,2020-03-03,2020-03-06,0.037422
2020-02-03,2019-12-11,2020-02-04,2020-02-07,0.040676
2019-12-19,,,,0.039677
2019-12-02,,,,0.040232
2019-11-01,,,,0.041027
2019-10-01,,,,0.040641
2019-09-03,,,,0.042636
2019-08-01,,,,0.042378
2019-07-01,,,,0.041485
2019-06-03,,,,0.046
2019-05-01,,,,0.045046
2019-04-01,,,,0.045573
2019-03-01,,,,0.041816
2019-02-01,,,,0.046016
2018-12-18,,,,0.039949
2018-12-03,,,,0.043838
2018-11-01,,,,0.044124
2018-10-01,,,,0.041384
2018-09-04,,,,0.0434
2018-08-01,,,,0.042599
2018-07-02,,,,0.03943
2018-06-01,,,,0.043
2018-05-01,,,,0.038693
2018-04-02,,,,0.038384
2018-03-01,,,,0.035093
2018-02-01,,,,0.0365
2017-12-21,,,,0.036311
2017-12-01,,,,0.035247
2017-11-01,,,,0.035916
2017-10-02,,,,0.034289
2017-09-01,,,,0.035016
2017-08-01,,,,0.034655
2017-07-03,,,,0.033492
2017-06-01,,,,0.033865
2017-05-01,,,,0.032597
2017-04-03,,,,0.030175
2017-03-01,,,,0.02755
2017-02-01,,,,0.025303
2016-12-22,,,,0.023618
2016-12-01,,,,0.028018
2016-11-01,,,,0.029052
2016-10-03,,,,0.028277
2016-09-01,,,,0.029133
2016-08-01,,,,0.029814
2016-07-01,,,,0.029762
2016-06-01,,,,0.031794
2016-05-02,,,,0.029924
2016-04-01,,,,0.030322
2016-03-01,,,,0.028857
2016-02-01,,,,0.030368
2015-12-24,,,,0.02772
2015-12-01,,,,0.028471
2015-11-02,,,,0.029257
2015-10-01,,,,0.028345
2015-09-01,,,,0.028143
2015-08-03,,,,0.028281
2015-07-01,,,,0.02649
2015-06-01,,,,0.020051
2015-05-01,,,,0.020009
2015-04-01,,,,0.024535
2015-03-02,,,,0.022733
2015-02-02,,,,0.028929
2014-12-24,,,,0.025765
2014-12-01,,,,0.027038
2014-11-03,,,,0.027075
2014-10-01,,,,0.023084
2014-09-02,,,,0.025044
2014-08-01,,,,0.024503
2014-07-01,,,,0.024585
2014-06-02,,,,0.02332
2014-05-01,,,,0.025133
2014-04-01,,,,0.024125
2014-03-03,,,,0.021468
2014-02-03,,,,0.023354
2013-12-26,,,,0.02175
2013-12-02,,,,0.019893
2013-11-01,,,,0.020573
2013-10-01,,,,0.017534
2013-09-03,,,,0.016757
2013-08-01,,,,0.017885
2013-07-01,,,,0.015064
2013-06-03,,,,0.016393
2013-05-01,,,,0.025737
2013-04-01,,,,0.020306
2013-03-01,,,,0.016593
2013-02-01,,,,0.018701
2012-12-26,,,,0.016294
2012-12-03,,,,0.03314
2012-11-01,,,,0.029981
2012-10-01,,,,0.019072
2012-09-04,,,,0.019862
2012-08-01,,,,0.020617
2012-07-02,,,,0.020127
2012-06-01,,,,0.018894
2012-05-01,,,,0.020233
2012-04-02,,,,0.015163
