ex_dividend_date,declaration_date,record_date,payment_date,amount
2009-08-19,,,,0.125
2009-07-21,,,,0.125
2009-06-18,,,,0.125
2009-05-18,,,,0.125
2009-04-20,,,,0.125
2009-03-19,,,,0.125
2009-02-17,,,,0.125
2009-01-20,,,,0.125
2008-12-18,,,,0.125
2008-11-17,,,,0.125
2008-10-21,,,,0.125
2008-09-18,,,,0.125
2008-08-19,,,,0.125
2008-07-21,,,,0.125
2008-06-18,,,,0.125
2008-05-19,,,,0.125
2008-04-18,,,,0.125
2008-03-18,,,,0.125
2008-02-19,,,,0.125
2008-01-18,,,,0.125
2007-12-18,,,,0.12
2007-11-19,,,,0.12
2007-10-19,,,,0.12
2007-09-18,,,,0.12
2007-08-21,,,,0.12
2007-07-19,,,,0.12
2007-06-19,,,,0.12
2007-05-18,,,,0.12
2007-04-18,,,,0.12
2007-03-20,,,,0.12
2007-02-15,,,,0.12
2007-01-19,,,,0.12
2006-12-18,,,,0.12
2006-11-17,,,,0.12
2006-10-19,,,,0.12
2006-09-19,,,,0.12
2006-08-21,,,,0.12
2006-07-19,,,,0.12
2006-06-20,,,,0.12
2006-05-18,,,,0.12
2006-04-18,,,,0.12
2006-03-21,,,,0.12
2006-02-15,,,,0.12
2006-01-17,,,,0.12
2005-12-19,,,,0.1
2005-11-17,,,,0.1
2005-10-19,,,,0.1
2005-09-20,,,,0.08
2005-08-19,,,,0.08
2005-07-19,,,,0.08
2005-06-14,,,,0.08
2005-05-11,,,,0.08
2005-04-13,,,,0.08
2005-03-14,,,,0.06
2005-02-10,,,,0.06
2005-01-12,,,,0.06
2004-12-21,,,,0.12
2004-09-22,,,,0.12
2004-06-23,,,,0.12
2004-03-29,,,,0.12
2003-12-29,,,,0.01
